sep=;
152054,8125000000;-160,9738464355;
152405,3125000000;-160,9738464355;
152756,6093750000;-160,9738464355;
153108,7187500000;-160,9738464355;
153461,6562500000;-160,9738464355;
153815,3906250000;-160,9738464355;
154170,1093750000;-160,9874114990;
154525,4843750000;-161,0313568115;
154881,6875000000;-161,0475921631;
155238,7031250000;-161,0788726807;
155596,5312500000;-161,1588287354;
155955,1875000000;-161,2434082031;
156314,6875000000;-161,3688507080;
156675,1718750000;-161,4033966064;
157036,3125000000;-161,4033966064;
157398,2968750000;-161,3688507080;
157761,1093750000;-161,3190612793;
158124,7656250000;-161,2434082031;
158489,2500000000;-161,1588287354;
158854,7500000000;-161,0788726807;
159220,9218750000;-161,0475921631;
159587,9375000000;-161,0313568115;
159955,7968750000;-161,0313568115;
160324,5156250000;-161,0313568115;
160694,0625000000;-161,0313568115;
161064,4843750000;-161,0313568115;
161435,9218750000;-161,0313568115;
161808,0468750000;-161,0313568115;
162181,0312500000;-161,0313568115;
162554,8593750000;-161,0475921631;
162929,5625000000;-161,1588287354;
163305,1250000000;-161,2434082031;
163681,7343750000;-161,2434082031;
164059,0312500000;-161,2434082031;
164437,2031250000;-161,2434082031;
164816,2343750000;-161,1588287354;
165196,1562500000;-161,0869903564;
165576,9375000000;-161,0278625488;
165958,6093750000;-160,9712371826;
166341,3437500000;-160,9712371826;
166724,7656250000;-160,9472656250;
167109,0781250000;-160,9188079834;
167494,2812500000;-160,8951416016;
167880,3593750000;-160,8672943115;
168267,3437500000;-160,8632049561;
168655,3906250000;-160,8532562256;
169044,1562500000;-160,8375854492;
169433,8125000000;-160,8375854492;
169824,3750000000;-160,8375854492;
170215,8281250000;-160,8375854492;
170608,1875000000;-160,8375854492;
171001,4531250000;-160,8450012207;
171395,8125000000;-160,8450012207;
171790,8906250000;-160,8450012207;
172186,8750000000;-160,8450012207;
172583,7812500000;-160,8450012207;
172981,6093750000;-160,8450012207;
173380,3437500000;-160,8532562256;
173779,9843750000;-160,8632049561;
174180,7500000000;-160,8672943115;
174582,2500000000;-160,9188079834;
174984,6875000000;-160,9472656250;
175388,0312500000;-160,9472656250;
175792,3125000000;-160,9472656250;
176197,5312500000;-160,9472656250;
176603,8750000000;-160,9472656250;
177010,9531250000;-160,9472656250;
177418,9843750000;-160,9472656250;
177827,9375000000;-160,9188079834;
178237,8437500000;-160,9188079834;
178648,7031250000;-160,9188079834;
179060,5000000000;-160,9654541016;
179473,4375000000;-160,9712371826;
179887,1406250000;-160,9756469727;
180301,7968750000;-161,0807647705;
180717,4062500000;-161,1174468994;
181133,9687500000;-161,1434631348;
181551,5000000000;-161,2797698975;
181970,1875000000;-161,3208618164;
182389,6406250000;-161,3838653564;
182810,0625000000;-161,5235290527;
183231,4531250000;-161,6507110596;
183653,8125000000;-161,6507110596;
184077,1406250000;-161,6507110596;
184501,4531250000;-161,6507110596;
184926,9531250000;-161,6507110596;
185353,2187500000;-161,6507110596;
185780,4687500000;-161,6507110596;
186208,7031250000;-161,6507110596;
186637,9375000000;-161,6507110596;
187068,1406250000;-161,6507110596;
187499,3437500000;-161,6507110596;
187931,7500000000;-161,7303161621;
188364,9531250000;-161,7303161621;
188799,1406250000;-161,7303161621;
189234,3437500000;-161,7303161621;
189670,5312500000;-161,7303161621;
190107,7500000000;-161,7303161621;
190546,1562500000;-161,7303161621;
190985,3906250000;-161,7303161621;
191425,6250000000;-161,7303161621;
191866,8750000000;-161,7303161621;
192309,1406250000;-161,7303161621;
192752,4218750000;-161,7303161621;
193196,7343750000;-161,7303161621;
193642,2812500000;-161,7303161621;
194088,6406250000;-161,7303161621;
194536,0312500000;-161,7303161621;
194984,4375000000;-161,7303161621;
195433,8906250000;-161,7303161621;
195884,3906250000;-161,7571716309;
196336,1250000000;-161,8683624268;
196788,7031250000;-162,0056457520;
197242,3125000000;-162,0056457520;
197696,9687500000;-162,0056457520;
198152,6718750000;-162,0056457520;
198609,4218750000;-162,0464324951;
199067,2343750000;-162,0511932373;
199526,3125000000;-162,1797637939;
199986,2343750000;-162,2753295898;
200447,2187500000;-162,3761291504;
200909,2656250000;-162,3965606689;
201372,3750000000;-162,5016479492;
201836,5625000000;-162,5016479492;
202302,0312500000;-162,5016479492;
202768,3437500000;-162,5016479492;
203235,7343750000;-162,5016479492;
203704,2187500000;-162,5016479492;
204173,7656250000;-162,5889739990;
204644,4062500000;-162,6063690186;
205116,1250000000;-162,6753692627;
205589,1562500000;-162,6753692627;
206063,0468750000;-162,6063690186;
206538,0468750000;-162,5016479492;
207014,1250000000;-162,4071960449;
207491,3125000000;-162,3965606689;
207969,5937500000;-162,3965606689;
208448,9843750000;-162,3965606689;
208929,7031250000;-162,3965606689;
209411,2968750000;-162,3965606689;
209894,0000000000;-162,3965606689;
210377,8281250000;-162,3965606689;
210862,7500000000;-162,3761291504;
211348,8125000000;-162,3456115723;
211836,2187500000;-162,3456115723;
212324,5156250000;-162,3761291504;
212813,9375000000;-162,4071960449;
213304,4843750000;-162,4071960449;
213796,1718750000;-162,4071960449;
214288,9843750000;-162,4071960449;
214782,9375000000;-162,4071960449;
215278,2656250000;-162,3456115723;
215774,5000000000;-162,0961761475;
216271,8750000000;-162,0126037598;
216770,3906250000;-161,7719726563;
217270,0625000000;-161,7643432617;
217770,8906250000;-161,7511291504;
218273,1093750000;-161,6588897705;
218776,2343750000;-161,6149291992;
219280,5312500000;-161,5397491455;
219785,9843750000;-161,4823150635;
220292,6093750000;-161,3981475830;
220800,4062500000;-161,3917694092;
221309,3593750000;-161,2760162354;
221819,7343750000;-161,2460174561;
222331,0468750000;-161,2460174561;
222843,5468750000;-161,2460174561;
223357,2031250000;-161,2460174561;
223872,0625000000;-161,2460174561;
224388,1093750000;-161,2760162354;
224905,5781250000;-161,3917694092;
225424,0000000000;-161,4823150635;
225943,6250000000;-161,5397491455;
226464,4375000000;-161,6588897705;
226986,4531250000;-161,7662506104;
227509,6718750000;-161,8456115723;
228034,1093750000;-162,0424804688;
228559,9843750000;-162,0961761475;
229086,8281250000;-162,5554199219;
229614,8906250000;-162,5554199219;
230144,1718750000;-162,3050994873;
230674,6718750000;-162,0961761475;
231206,3906250000;-162,0577392578;
231739,3437500000;-162,0424804688;
232273,7812500000;-161,8456115723;
232809,1875000000;-161,8036956787;
233345,8281250000;-161,7662506104;
233883,7031250000;-161,7662506104;
234422,8125000000;-161,7662506104;
234963,1875000000;-161,7855072021;
235505,0468750000;-161,8036956787;
236047,9062500000;-161,8456115723;
236592,0156250000;-162,0424804688;
237137,3750000000;-162,0577392578;
237683,9843750000;-162,3050994873;
238231,8750000000;-162,5554199219;
238781,0156250000;-162,6293487549;
239331,6718750000;-162,6704254150;
239883,3593750000;-162,6913452148;
240436,2968750000;-162,8179016113;
240990,5312500000;-162,8387451172;
241546,0312500000;-163,0249938965;
242102,8125000000;-163,0249938965;
242661,1406250000;-163,0249938965;
243220,4843750000;-163,0249938965;
243781,1250000000;-163,0249938965;
244343,0625000000;-162,8387451172;
244906,2968750000;-162,8387451172;
245470,8125000000;-162,8387451172;
246036,6406250000;-163,0249938965;
246604,0468750000;-163,0481567383;
247172,4843750000;-163,0481567383;
247742,2343750000;-163,1151275635;
248313,2968750000;-163,1151275635;
248885,6718750000;-163,1151275635;
249459,3750000000;-163,1151275635;
250034,4062500000;-163,1151275635;
250611,0156250000;-163,1538391113;
251188,7031250000;-163,2234344482;
251767,7031250000;-163,2427368164;
252348,0468750000;-163,2758331299;
252929,7343750000;-163,3228759766;
253512,7500000000;-163,3612365723;
254097,3906250000;-163,3612365723;
254683,1093750000;-163,3612365723;
255270,1718750000;-163,3612365723;
255858,5781250000;-163,3228759766;
256448,3593750000;-163,2427368164;
257039,4843750000;-163,2427368164;
257631,9843750000;-163,2427368164;
258226,1250000000;-163,3228759766;
258821,3593750000;-163,3228759766;
259417,9531250000;-163,3228759766;
260015,9375000000;-163,2427368164;
260615,2812500000;-163,2234344482;
261216,0312500000;-163,1538391113;
261818,4375000000;-162,8645935059;
262421,9375000000;-162,8645935059;
263026,8437500000;-162,8645935059;
263633,1562500000;-162,8645935059;
264240,8437500000;-162,8645935059;
264849,9375000000;-162,8645935059;
265460,4375000000;-162,8645935059;
266072,6250000000;-162,8645935059;
266685,9375000000;-162,8645935059;
267300,6562500000;-162,8645935059;
267916,8125000000;-162,8645935059;
268534,3750000000;-162,8645935059;
269153,3750000000;-162,8645935059;
269774,0937500000;-162,8645935059;
270395,9375000000;-162,8645935059;
271019,2187500000;-162,8317108154;
271643,9375000000;-162,8317108154;
272270,0937500000;-162,8317108154;
272897,6875000000;-162,8317108154;
273526,7500000000;-162,7776031494;
274157,5312500000;-162,6795806885;
274789,5000000000;-162,6795806885;
275422,9062500000;-162,7776031494;
276057,7812500000;-162,8317108154;
276694,0937500000;-162,9632873535;
277331,9062500000;-163,2869567871;
277971,1875000000;-163,2972717285;
278612,2187500000;-163,4103393555;
279254,4375000000;-163,4103393555;
279898,1562500000;-163,2972717285;
280543,3437500000;-163,2869567871;
281190,0000000000;-163,2869567871;
281838,1562500000;-163,2972717285;
282488,1250000000;-163,2972717285;
283139,2812500000;-163,2972717285;
283791,9375000000;-163,2972717285;
284446,0937500000;-163,3178253174;
285101,7812500000;-163,2869567871;
285758,9687500000;-163,2447814941;
286417,6562500000;-163,2447814941;
287078,1875000000;-163,2447814941;
287739,9062500000;-163,2447814941;
288403,1875000000;-163,2447814941;
289067,9687500000;-162,9412994385;
289734,2812500000;-162,7961425781;
290402,1562500000;-162,7776031494;
291071,8750000000;-162,7776031494;
291742,8125000000;-162,7961425781;
292415,2812500000;-162,8652648926;
293089,3437500000;-162,9412994385;
293764,9062500000;-163,0649566650;
294442,0625000000;-163,0649566650;
295120,7812500000;-163,0649566650;
295801,3750000000;-163,0649566650;
296483,2187500000;-163,1937866211;
297166,6250000000;-163,2447814941;
297851,6250000000;-163,2447814941;
298538,1875000000;-163,2447814941;
299226,3437500000;-163,2447814941;
299916,4062500000;-163,2447814941;
300607,7500000000;-163,2447814941;
301300,6562500000;-163,2447814941;
301995,1875000000;-163,2447814941;
302691,3125000000;-163,2597045898;
303389,0312500000;-163,2896423340;
304088,3750000000;-163,3165130615;
304789,6562500000;-163,3165130615;
305492,2187500000;-163,3165130615;
306196,3750000000;-163,3555755615;
306902,1875000000;-163,3658905029;
307609,6250000000;-163,4486694336;
308318,6875000000;-163,5627746582;
309029,3750000000;-163,7038421631;
309742,0625000000;-163,7295989990;
310456,0312500000;-163,7374267578;
311171,6562500000;-163,7973785400;
311888,9375000000;-163,8486633301;
312607,8437500000;-163,8801269531;
313328,4375000000;-163,9046630859;
314051,0312500000;-164,0186920166;
314774,9375000000;-164,0751495361;
315500,5000000000;-164,1208648682;
316227,7812500000;-164,1230773926;
316956,6875000000;-164,2252960205;
317687,3125000000;-164,3512268066;
318419,5937500000;-164,3512268066;
319153,9375000000;-164,3512268066;
319889,5937500000;-164,3512268066;
320626,9687500000;-164,3512268066;
321366,0312500000;-164,3512268066;
322106,8125000000;-164,3512268066;
322849,2812500000;-164,3512268066;
323593,8125000000;-164,3512268066;
324339,7187500000;-164,2252960205;
325087,3750000000;-164,2189483643;
325836,7187500000;-164,2189483643;
326587,7812500000;-164,2189483643;
327340,5937500000;-164,2189483643;
328095,1250000000;-164,2189483643;
328851,7812500000;-164,2189483643;
329609,8125000000;-164,2189483643;
330369,5937500000;-164,1734466553;
331131,0937500000;-164,1230773926;
331894,3750000000;-164,1734466553;
332659,4375000000;-164,2186431885;
333426,2187500000;-164,2189483643;
334195,1562500000;-164,2252960205;
334965,5000000000;-164,3018951416;
335737,6250000000;-164,3448333740;
336511,5312500000;-164,3512268066;
337287,2187500000;-164,3877410889;
338064,6875000000;-164,4289550781;
338844,3125000000;-164,4446105957;
339625,3750000000;-164,4289550781;
340408,2500000000;-164,3877410889;
341192,9062500000;-164,3509063721;
341979,3750000000;-164,3448333740;
342767,6562500000;-164,3018951416;
343557,7812500000;-164,2189483643;
344350,0625000000;-164,2186431885;
345143,8125000000;-164,2186431885;
345939,4062500000;-164,2186431885;
346736,8125000000;-164,2186431885;
347536,0625000000;-164,2186431885;
348337,1562500000;-164,2186431885;
349140,5000000000;-164,2186431885;
349945,2812500000;-164,2186431885;
350751,9375000000;-164,2186431885;
351560,4375000000;-164,2186431885;
352370,8125000000;-164,1734466553;
353183,0625000000;-164,1632690430;
353997,1562500000;-164,1632690430;
354813,5312500000;-164,1632690430;
355631,4062500000;-164,1632690430;
356451,1562500000;-164,1632690430;
357272,8125000000;-164,1632690430;
358096,3437500000;-164,1632690430;
358921,7812500000;-164,2186431885;
359749,5312500000;-164,2633361816;
360578,7812500000;-164,2633361816;
361409,9375000000;-164,1731719971;
362243,0000000000;-164,1632690430;
363078,0000000000;-164,0883941650;
363914,9375000000;-164,0303497314;
364753,7812500000;-163,9953613281;
365594,9687500000;-163,8584899902;
366437,6875000000;-163,8542633057;
367282,3437500000;-163,8370208740;
368128,9687500000;-163,7501220703;
368977,5312500000;-163,7501220703;
369828,0312500000;-163,7501220703;
370680,5312500000;-163,8370208740;
371535,3750000000;-163,8584899902;
372391,7812500000;-163,8632202148;
373250,1875000000;-163,9584197998;
374110,5625000000;-163,9584197998;
374972,9062500000;-163,9584197998;
375837,2500000000;-163,9584197998;
376703,9687500000;-163,9584197998;
377572,3125000000;-163,9584197998;
378442,6562500000;-163,9584197998;
379314,9687500000;-163,9584197998;
380189,3437500000;-163,9584197998;
381065,6875000000;-163,9953613281;
381944,0625000000;-164,0303497314;
382824,9062500000;-164,0303497314;
383707,3437500000;-164,0303497314;
384591,8125000000;-164,0303497314;
385478,3125000000;-164,0303497314;
386366,8750000000;-164,0303497314;
387257,5000000000;-164,0303497314;
388150,5625000000;-164,0303497314;
389045,2812500000;-164,0303497314;
389942,0625000000;-164,0303497314;
390840,9062500000;-164,0303497314;
391741,8125000000;-164,0303497314;
392644,8125000000;-164,0318603516;
393549,8750000000;-164,0604858398;
394457,4687500000;-164,0995025635;
395366,7187500000;-164,1129608154;
396278,0937500000;-164,2816619873;
397191,5312500000;-164,7507476807;
398107,0937500000;-164,7507476807;
399024,7500000000;-164,7507476807;
399944,9687500000;-164,7507476807;
400866,8750000000;-164,7507476807;
401790,9062500000;-164,7507476807;
402717,0625000000;-164,7507476807;
403645,3437500000;-164,7507476807;
404575,7812500000;-164,7507476807;
405508,3437500000;-164,7507476807;
406443,5312500000;-164,7628173828;
407380,4062500000;-165,0200042725;
408319,4375000000;-165,0285034180;
409260,6562500000;-165,0798950195;
410204,0312500000;-165,0798950195;
411149,5625000000;-165,0798950195;
412097,3125000000;-165,0798950195;
413047,6562500000;-165,0798950195;
413999,7812500000;-165,0798950195;
414954,0625000000;-165,0285034180;
415910,5625000000;-165,0200042725;
416869,2812500000;-164,8168334961;
417830,1875000000;-164,7729797363;
418793,7812500000;-164,7729797363;
419759,1250000000;-164,7729797363;
420726,6875000000;-164,7729797363;
421696,5000000000;-164,7729797363;
422668,5312500000;-164,7729797363;
423642,8125000000;-164,7729797363;
424619,3437500000;-164,7729797363;
425598,5937500000;-164,7729797363;
426579,6250000000;-164,7628173828;
427562,9375000000;-164,7354888916;
428548,5000000000;-164,5701293945;
429536,3125000000;-164,4469909668;
430526,4375000000;-164,4338989258;
431519,3125000000;-164,2748870850;
432514,0000000000;-164,2748870850;
433510,9687500000;-164,4338989258;
434510,2500000000;-164,5701293945;
435511,8125000000;-164,7628173828;
436515,6875000000;-164,7729797363;
437521,9062500000;-164,8168334961;
438530,9062500000;-164,8579254150;
439541,7500000000;-165,0285034180;
440554,9062500000;-165,0798950195;
441570,4375000000;-165,1929321289;
442588,2812500000;-165,1929321289;
443608,4687500000;-165,3231964111;
444631,0312500000;-165,5251770020;
445656,4062500000;-165,5537567139;
446683,6875000000;-165,5565948486;
447713,3125000000;-165,6988220215;
448745,3437500000;-165,7463531494;
449779,7187500000;-165,7589721680;
450816,5000000000;-165,7589721680;
451856,1562500000;-165,7589721680;
452897,7187500000;-165,7589721680;
453941,6875000000;-165,7589721680;
454988,0625000000;-165,7589721680;
456036,8437500000;-165,7589721680;
457088,0312500000;-165,6988220215;
458141,6562500000;-165,5952606201;
459198,1875000000;-165,5952606201;
460256,6875000000;-165,6988220215;
