sep=;
248885,6718750000;-162,2505645752;
249459,3750000000;-163,0195312500;
250034,4062500000;-164,2448272705;
250611,0156250000;-164,1533508301;
251188,7031250000;-163,2788238525;
251767,7031250000;-162,4874114990;
252348,0468750000;-162,4016418457;
252929,7343750000;-162,7417144775;
253512,7500000000;-163,1756134033;
254097,3906250000;-163,2472381592;
254683,1093750000;-162,8576507568;
255270,1718750000;-162,4987640381;
255858,5781250000;-162,9535217285;
256448,3593750000;-164,0895996094;
257039,4843750000;-164,3031005859;
257631,9843750000;-163,4236602783;
258226,1250000000;-162,9559783936;
258821,3593750000;-163,2751617432;
259417,9531250000;-163,7817077637;
260015,9375000000;-163,6510925293;
260615,2812500000;-163,1044311523;
261216,0312500000;-162,4653015137;
261818,4375000000;-161,9308471680;
262421,9375000000;-161,3005981445;
263026,8437500000;-160,7033538818;
263633,1562500000;-160,4435272217;
264240,8437500000;-160,5907135010;
264849,9375000000;-161,2762756348;
265460,4375000000;-162,4645690918;
266072,6250000000;-163,4995269775;
266685,9375000000;-163,4656677246;
267300,6562500000;-162,8211975098;
267916,8125000000;-162,4402770996;
268534,3750000000;-162,3380889893;
269153,3750000000;-161,9637451172;
269774,0937500000;-161,6951446533;
270395,9375000000;-162,4555969238;
271019,2187500000;-163,5032806396;
271643,9375000000;-163,8339538574;
272270,0937500000;-163,6308593750;
272897,6875000000;-163,3485717773;
273526,7500000000;-163,0193786621;
274157,5312500000;-162,7699432373;
274789,5000000000;-163,1906433105;
275422,9062500000;-164,2900238037;
276057,7812500000;-164,8381805420;
276694,0937500000;-164,3574676514;
277331,9062500000;-163,0104827881;
277971,1875000000;-161,5988616943;
278612,2187500000;-161,1323547363;
279254,4375000000;-161,5820465088;
279898,1562500000;-162,4328765869;
280543,3437500000;-163,4595489502;
281190,0000000000;-164,4638061523;
281838,1562500000;-164,8724670410;
282488,1250000000;-164,4756164551;
283139,2812500000;-163,3636474609;
283791,9375000000;-162,1597900391;
284446,0937500000;-161,5438995361;
285101,7812500000;-161,6211853027;
285758,9687500000;-161,9506988525;
286417,6562500000;-162,4988250732;
287078,1875000000;-163,6669769287;
287739,9062500000;-164,5474548340;
288403,1875000000;-164,5617218018;
289067,9687500000;-164,5737915039;
289734,2812500000;-164,8483581543;
290402,1562500000;-164,8751831055;
291071,8750000000;-165,0673522949;
291742,8125000000;-165,7872772217;
292415,2812500000;-167,0612945557;
293089,3437500000;-167,1886596680;
293764,9062500000;-165,0480957031;
294442,0625000000;-162,8276062012;
295120,7812500000;-162,4545440674;
295801,3750000000;-163,4679260254;
296483,2187500000;-164,6614685059;
297166,6250000000;-164,6638641357;
297851,6250000000;-164,8828125000;
298538,1875000000;-165,5743103027;
299226,3437500000;-165,2809600830;
299916,4062500000;-164,1489868164;
300607,7500000000;-163,5366821289;
301300,6562500000;-163,2844848633;
301995,1875000000;-163,0389556885;
302691,3125000000;-162,8012237549;
303389,0312500000;-162,5689086914;
304088,3750000000;-162,3435668945;
304789,6562500000;-162,1356506348;
305492,2187500000;-161,9654998779;
306196,3750000000;-161,8582611084;
306902,1875000000;-161,8368530273;
307609,6250000000;-161,9140625000;
308318,6875000000;-162,0866394043;
309029,3750000000;-162,3326568604;
309742,0625000000;-162,6142272949;
310456,0312500000;-162,8845520020;
311171,6562500000;-163,1135711670;
311888,9375000000;-163,2903137207;
312607,8437500000;-163,4113922119;
313328,4375000000;-163,4714660645;
314051,0312500000;-163,4625854492;
314774,9375000000;-163,3823547363;
315500,5000000000;-163,2426300049;
316227,7812500000;-163,0709075928;
316956,6875000000;-162,9031677246;
317687,3125000000;-162,7727966309;
318419,5937500000;-162,7017364502;
319153,9375000000;-162,6962280273;
319889,5937500000;-162,7472229004;
320626,9687500000;-162,8346252441;
321366,0312500000;-162,9348297119;
322106,8125000000;-163,0295867920;
322849,2812500000;-163,1118164063;
323593,8125000000;-163,1843566895;
324339,7187500000;-163,2526855469;
325087,3750000000;-163,3165740967;
325836,7187500000;-163,3656005859;
326587,7812500000;-163,3826751709;
327340,5937500000;-163,3546142578;
328095,1250000000;-163,2821960449;
328851,7812500000;-163,1811676025;
329609,8125000000;-163,0745239258;
330369,5937500000;-162,9829406738;
331131,0937500000;-162,9192810059;
331894,3750000000;-162,8875885010;
332659,4375000000;-162,8846130371;
333426,2187500000;-162,9060974121;
334195,1562500000;-162,9486694336;
334965,5000000000;-163,0115814209;
335737,6250000000;-163,0938110352;
336511,5312500000;-163,1885833740;
337287,2187500000;-163,2788696289;
338064,6875000000;-163,3372039795;
338844,3125000000;-163,3327331543;
339625,3750000000;-163,2447357178;
340408,2500000000;-163,0761108398;
341192,9062500000;-162,8559417725;
341979,3750000000;-162,6273956299;
342767,6562500000;-162,4314575195;
343557,7812500000;-162,2972564697;
344350,0625000000;-162,2409057617;
345143,8125000000;-162,2682495117;
345939,4062500000;-162,3780822754;
346736,8125000000;-162,5640563965;
347536,0625000000;-162,9624176025;
348337,1562500000;-163,4403991699;
349140,5000000000;-163,7611083984;
349945,2812500000;-164,0393981934;
350751,9375000000;-164,2335968018;
351560,4375000000;-164,3043365479;
352370,8125000000;-164,2257080078;
353183,0625000000;-164,0000152588;
353997,1562500000;-163,6662902832;
354813,5312500000;-163,2908477783;
355631,4062500000;-162,9449310303;
356451,1562500000;-162,6856079102;
357272,8125000000;-162,5475006104;
358096,3437500000;-162,5419311523;
358921,7812500000;-162,6584167480;
359749,5312500000;-162,9916992188;
360578,7812500000;-163,3700256348;
361409,9375000000;-163,5747985840;
362243,0000000000;-163,7157135010;
363078,0000000000;-163,7946929932;
363914,9375000000;-163,8283081055;
364753,7812500000;-163,8405609131;
365594,9687500000;-163,8558807373;
366437,6875000000;-163,8945617676;
367282,3437500000;-163,9732666016;
368128,9687500000;-164,2116851807;
368977,5312500000;-164,6152038574;
369828,0312500000;-164,9989471436;
370680,5312500000;-165,4274902344;
371535,3750000000;-165,8011016846;
372391,7812500000;-165,9816894531;
373250,1875000000;-165,8853759766;
374110,5625000000;-165,5532226563;
374972,9062500000;-164,8479614258;
375837,2500000000;-164,1789703369;
376703,9687500000;-163,8439788818;
377572,3125000000;-163,6478881836;
378442,6562500000;-163,6187286377;
379314,9687500000;-163,7721405029;
380189,3437500000;-164,1080780029;
381065,6875000000;-164,8955688477;
381944,0625000000;-165,8240203857;
382824,9062500000;-166,3259429932;
383707,3437500000;-166,5904693604;
384591,8125000000;-166,5644836426;
385478,3125000000;-166,3054351807;
386366,8750000000;-165,7817535400;
387257,5000000000;-165,4156341553;
388150,5625000000;-165,3511047363;
389045,2812500000;-165,3950805664;
389942,0625000000;-165,4570617676;
390840,9062500000;-165,4094085693;
391741,8125000000;-164,8956909180;
392644,8125000000;-164,0366363525;
393549,8750000000;-163,4164581299;
394457,4687500000;-162,9128875732;
395366,7187500000;-162,5973815918;
396278,0937500000;-162,5537109375;
397191,5312500000;-162,8850402832;
398107,0937500000;-163,2466125488;
399024,7500000000;-163,5870056152;
399944,9687500000;-163,8050689697;
400866,8750000000;-163,8140258789;
401790,9062500000;-163,6270141602;
402717,0625000000;-163,4883270264;
403645,3437500000;-163,3979339600;
404575,7812500000;-163,3721466064;
405508,3437500000;-163,4561462402;
406443,5312500000;-163,6386566162;
407380,4062500000;-163,8028106689;
408319,4375000000;-163,9723052979;
409260,6562500000;-164,1823120117;
410204,0312500000;-164,3613281250;
411149,5625000000;-164,5196838379;
412097,3125000000;-164,7561645508;
413047,6562500000;-165,2473907471;
413999,7812500000;-165,6969451904;
414954,0625000000;-165,7636108398;
415910,5625000000;-165,6084899902;
416869,2812500000;-165,1965789795;
417830,1875000000;-164,8640441895;
418793,7812500000;-164,7704162598;
419759,1250000000;-164,7871398926;
420726,6875000000;-164,9938812256;
421696,5000000000;-165,2985534668;
422668,5312500000;-165,4752655029;
423642,8125000000;-165,5490417480;
424619,3437500000;-165,3257141113;
425598,5937500000;-164,7814788818;
426579,6250000000;-164,3013153076;
427562,9375000000;-163,6393280029;
428548,5000000000;-163,1751251221;
429536,3125000000;-163,0169067383;
430526,4375000000;-162,9644012451;
431519,3125000000;-163,0444335938;
432514,0000000000;-163,2303466797;
433510,9687500000;-163,4015197754;
434510,2500000000;-163,7293548584;
435511,8125000000;-164,1430816650;
436515,6875000000;-164,4593200684;
437521,9062500000;-164,9215240479;
438530,9062500000;-165,2929992676;
439541,7500000000;-165,4102630615;
440554,9062500000;-165,3102111816;
441570,4375000000;-164,9709625244;
442588,2812500000;-164,6741943359;
443608,4687500000;-164,3165588379;
444631,0312500000;-164,1571350098;
445656,4062500000;-164,2141265869;
446683,6875000000;-164,5320739746;
447713,3125000000;-165,0153961182;
448745,3437500000;-165,3575134277;
449779,7187500000;-165,7399902344;
450816,5000000000;-165,9525451660;
451856,1562500000;-166,0349578857;
452897,7187500000;-166,2311553955;
453941,6875000000;-166,5231323242;
454988,0625000000;-166,7057800293;
456036,8437500000;-166,5767211914;
457088,0312500000;-166,2731781006;
458141,6562500000;-165,6858673096;
459198,1875000000;-165,1350555420;
460256,6875000000;-164,8203430176;
461317,6250000000;-164,4060058594;
462380,9687500000;-164,0394897461;
463446,8125000000;-163,7652130127;
464515,0937500000;-163,6262054443;
465586,3437500000;-163,6546478271;
466659,5312500000;-163,9233245850;
467735,2187500000;-164,4293823242;
468813,3750000000;-165,1019287109;
469894,0312500000;-165,7019805908;
470977,1875000000;-165,8942871094;
472062,8125000000;-165,7155761719;
473151,4687500000;-165,4396667480;
474242,1250000000;-165,0144653320;
475335,2812500000;-164,7217407227;
476430,9687500000;-164,6987609863;
477529,1562500000;-164,9263000488;
478629,9062500000;-165,4173431396;
479733,7187500000;-166,0078582764;
480839,5312500000;-166,3545837402;
481947,9062500000;-166,7146148682;
483058,8125000000;-166,9875946045;
484172,3125000000;-167,2431335449;
485288,3437500000;-167,4122772217;
486406,9687500000;-167,2673492432;
487528,7187500000;-166,8887939453;
488652,5000000000;-166,4722442627;
489778,8750000000;-166,1728515625;
490907,8437500000;-165,9954223633;
492039,4375000000;-165,8128662109;
493173,6250000000;-165,4900207520;
494310,4375000000;-165,0606536865;
495450,3750000000;-164,6461944580;
496592,4375000000;-164,3757781982;
497737,1250000000;-164,3059844971;
498884,4375000000;-164,3235626221;
500034,4062500000;-164,3337402344;
501187,0000000000;-164,3132476807;
502342,8437500000;-164,3043975830;
503500,7812500000;-164,3236846924;
504661,3750000000;-164,3437957764;
505824,6562500000;-164,3510589600;
506990,6250000000;-164,3799591064;
508159,2812500000;-164,4692687988;
509330,6250000000;-164,6773681641;
510505,2187500000;-164,9916992188;
511681,9687500000;-165,3759613037;
512861,4375000000;-165,7235107422;
514043,6250000000;-165,8682861328;
515228,5312500000;-165,7767791748;
516416,1562500000;-165,6871948242;
517607,0937500000;-165,7579803467;
518800,2187500000;-165,9092559814;
519996,0937500000;-165,9509277344;
521194,7187500000;-165,7908325195;
522396,1250000000;-165,4505920410;
523600,2812500000;-165,0033721924;
524807,1875000000;-164,7402343750;
526017,5000000000;-164,5285034180;
527230,0000000000;-164,3566894531;
528445,3125000000;-164,2959136963;
529663,4375000000;-164,4797821045;
530884,3125000000;-164,8143310547;
532108,0625000000;-165,1806335449;
533335,1875000000;-165,4409027100;
534564,5625000000;-165,5255889893;
535796,7500000000;-165,4178009033;
537031,8125000000;-165,1709442139;
538269,6875000000;-164,8140563965;
539510,4375000000;-164,4529724121;
540754,0625000000;-164,1873474121;
542001,1250000000;-164,0898437500;
543250,5000000000;-164,2237701416;
544502,7500000000;-164,4871063232;
545757,8750000000;-164,8394317627;
547015,8750000000;-165,0319061279;
548276,7500000000;-165,1591491699;
549540,5625000000;-165,2918853760;
550807,9375000000;-165,3726806641;
552077,5625000000;-165,4517059326;
553350,1250000000;-165,6197509766;
554625,6875000000;-165,8267211914;
555904,1250000000;-166,0945892334;
557185,5000000000;-166,3909301758;
558470,5000000000;-166,3880157471;
559757,8125000000;-166,0728454590;
561048,0625000000;-165,5995483398;
562341,3125000000;-165,4100494385;
563637,5625000000;-165,3909454346;
564936,8125000000;-165,4526519775;
566239,0000000000;-165,5628204346;
567544,8750000000;-165,7046051025;
568853,0625000000;-165,9142761230;
570164,3125000000;-166,0609893799;
571478,6250000000;-165,8422088623;
572795,8750000000;-165,4273834229;
574116,2500000000;-165,1329193115;
575440,2500000000;-165,3191986084;
576766,6875000000;-165,6311645508;
578096,1875000000;-165,8465118408;
579428,6875000000;-165,7837524414;
580764,3125000000;-165,3681182861;
582103,0625000000;-165,0388641357;
583444,8125000000;-164,8890380859;
584790,3750000000;-164,9862670898;
586138,3125000000;-165,2997131348;
587489,4375000000;-165,5615386963;
588843,6250000000;-165,7530212402;
590200,9375000000;-165,7847442627;
591561,4375000000;-165,6136779785;
592925,0000000000;-165,2881927490;
594292,3750000000;-164,9433593750;
595662,2500000000;-164,6779327393;
597035,3125000000;-164,6294403076;
598411,5000000000;-164,8688354492;
599790,9375000000;-165,1386413574;
601173,4375000000;-165,2563323975;
602559,8750000000;-165,2911682129;
603948,8125000000;-165,3097686768;
605340,9375000000;-165,3937530518;
606736,3125000000;-165,6036834717;
608134,8750000000;-165,7458190918;
609536,6875000000;-165,5046234131;
610941,6875000000;-164,7697296143;
612350,6250000000;-163,6642608643;
613762,1250000000;-163,0720367432;
615176,9375000000;-163,2421569824;
616594,9375000000;-163,9090118408;
618016,2500000000;-164,4180450439;
619440,8125000000;-164,7246398926;
620869,3750000000;-164,9589691162;
622300,5000000000;-165,2104492188;
623734,9375000000;-165,5921020508;
625172,6875000000;-166,0258026123;
626613,7500000000;-166,3656463623;
628058,1250000000;-166,5503082275;
629505,8750000000;-166,5724792480;
630957,6250000000;-166,5110931396;
632412,0000000000;-166,3062133789;
633869,7500000000;-165,7950744629;
635330,8750000000;-165,2660827637;
636795,3750000000;-165,0160217285;
638263,2500000000;-165,1151123047;
639735,1875000000;-165,4004669189;
641209,8125000000;-165,5852966309;
642687,8750000000;-165,5541534424;
644169,3125000000;-165,5015869141;
645654,1250000000;-165,5701141357;
647142,4375000000;-165,6098785400;
648634,1250000000;-165,4815521240;
650130,0000000000;-165,3120422363;
651628,5625000000;-165,3612060547;
653130,6250000000;-165,7111053467;
654636,1250000000;-166,1480255127;
656145,1250000000;-166,3984069824;
657657,6250000000;-166,4416656494;
659173,5625000000;-166,4589691162;
660693,6875000000;-166,6798248291;
662216,6250000000;-167,2777404785;
663743,1250000000;-167,9196472168;
665273,0625000000;-167,9799804688;
666806,5625000000;-167,5299072266;
668343,6250000000;-167,2144317627;
669884,9375000000;-167,1547088623;
671429,0625000000;-167,1132049561;
672976,7500000000;-166,9260711670;
674528,0000000000;-166,5025939941;
676082,8750000000;-166,0375061035;
677641,2500000000;-165,7106475830;
679203,3125000000;-165,4778137207;
680769,6250000000;-165,3258209229;
682338,8750000000;-165,3290100098;
683911,6875000000;-165,4808959961;
685488,1875000000;-165,7239379883;
687068,2500000000;-166,0333709717;
688652,0000000000;-166,3517150879;
690240,1875000000;-166,5614471436;
691831,1875000000;-166,5294799805;
693425,9375000000;-166,2208709717;
695024,3125000000;-165,8626251221;
696626,4375000000;-165,7889556885;
698232,1875000000;-165,7499694824;
699841,6875000000;-165,6585235596;
701455,6250000000;-165,7205657959;
703072,5000000000;-165,9387664795;
704693,1250000000;-166,1038970947;
706317,5000000000;-166,1607208252;
707945,6250000000;-166,1784057617;
709577,5000000000;-166,0997161865;
711213,8750000000;-165,8941955566;
712853,3125000000;-165,7775115967;
714496,5000000000;-165,8788452148;
716143,4375000000;-166,1599426270;
717794,1875000000;-166,3865814209;
719448,7500000000;-166,3606719971;
721107,1250000000;-166,1369171143;
722770,1250000000;-165,9165496826;
724436,1875000000;-165,7083282471;
726106,0625000000;-165,5498809814;
727779,8125000000;-165,4819946289;
729457,3750000000;-165,6322937012;
731138,8125000000;-166,0090942383;
732824,1250000000;-166,5469970703;
734514,1875000000;-167,0887908936;
736207,2500000000;-167,5721588135;
737904,3125000000;-167,6886444092;
739605,1875000000;-167,5117645264;
741310,0625000000;-167,3701934814;
